Latitude,Longitude,Population_Density,Distance_to_Town,Terrain_Type,Average_Elevation,Median_Income,Percentage_of_Uncovered_Population,Distance_to_Existing_Tower,Available_Power_Supply,Average_Rainfall,Average_Temperature,Topography,Vegetation_Coverage,Road_Accessibility,Proximity_to_Fiber,Natural_Disaster_Risk,Local_Regulations,Spectrum_Availability,Projected_Growth_Rate
31.79179675,-113.7043237,861,58.33143469,Flat,4157.932335,20740,35.78147,49.02522817,1,22.94173171,25.10667075,Plateau,49.51030204,0,63.34732313,Medium,0,1,3.230640052
36.47070166,-111.9302505,723,65.00971262,Hilly,1298.469063,43105,61.5852871,4.299452134,1,1.726530325,27.4448611,Valley,72.98588244,0,45.80336406,Medium,1,1,1.345376443
34.64272369,-115.1538863,530,5.003677475,Flat,618.7853873,24555,78.05772984,20.85375338,0,82.50640256,32.44822829,Plateau,82.39153267,0,93.41435569,High,0,0,3.347062351
34.95317647,-102.1848407,441,37.34642027,Mountainous,4741.799033,39470,76.48634901,25.57442973,0,87.80493311,29.8092686,Basin,28.49272318,0,37.79982323,Medium,0,0,3.526784893
34.27691788,-101.7088344,944,27.07609818,Mountainous,3523.41468,53238,89.09314489,12.45668343,1,36.567154,32.38896822,Valley,17.95915866,1,11.55118888,Medium,1,0,1.384820689
39.5601971,-111.6225868,114,15.85038221,Mountainous,885.2688284,43411,83.19435395,46.17972434,0,70.12584746,1.383140866,Valley,0.521809279,1,94.68732298,Medium,0,1,1.233540556
32.14735125,-106.8693386,98,39.57627359,Mountainous,4098.55777,62961,71.78559262,5.318290848,1,6.496189107,20.79037765,Valley,31.20999925,1,61.67105633,High,0,0,3.386587756
35.1666426,-116.6889364,610,36.13551544,Hilly,3935.633067,49500,74.88552349,21.99679864,1,88.87337623,23.78513095,Basin,35.82776515,1,84.21708554,High,0,1,3.807996384
37.36017368,-111.301282,865,73.16027613,Mountainous,4187.705487,47294,80.74437564,10.07434535,1,90.67835501,4.635114432,Valley,39.97791836,1,7.498208567,Medium,1,1,0.77222287
35.56844413,-107.3700179,15,60.21153771,Hilly,1381.062883,80660,83.78885107,34.42480173,1,15.68417757,39.71408098,Basin,89.67137763,1,94.91637742,Medium,0,1,4.938436548
39.29020886,-112.2919376,167,91.39690681,Mountainous,2242.898367,70341,35.26690287,35.54462423,1,78.0607163,30.36309416,Basin,15.57683309,0,98.01563487,Medium,0,1,0.222895834
33.77968356,-112.8480095,388,15.39535072,Mountainous,3468.368716,74940,78.18107338,43.75318676,1,47.32454413,35.73141492,Basin,78.33592879,1,2.156565955,Low,0,0,0.458128563
34.63675806,-119.9800202,339,6.915111927,Hilly,1953.337871,29421,94.92089863,21.03955769,1,68.10201457,-2.395114547,Plateau,8.821225558,1,58.54731669,Medium,0,0,1.583555893
30.88522315,-103.9141307,112,53.92617096,Flat,349.8608611,37528,23.29633883,38.98040852,1,47.46874172,-8.113790674,Basin,26.9242418,0,41.99888212,High,0,0,1.082759792
36.08999111,-102.2132478,232,1.101686722,Hilly,682.24877,84999,4.82349584,27.92944783,0,7.866164644,-8.570231527,Basin,29.19932086,0,51.51765114,Medium,1,1,0.305249951
32.88211968,-100.6107294,411,78.98417537,Flat,2985.567525,31800,7.239629146,40.80127459,1,84.00411687,33.33544163,Valley,26.16506643,1,18.70823394,Medium,1,0,4.50762645
31.6030904,-105.6145723,692,51.09131598,Hilly,1875.840998,89275,21.67181804,5.18357057,0,8.57376415,17.32023683,Plateau,97.64686648,1,76.97033005,High,1,1,0.817116047
35.44531293,-109.0241538,554,49.31849203,Flat,26.90065905,48258,91.97903666,23.70893502,0,36.01520983,5.385701546,Plateau,83.46310325,1,27.01732669,Low,0,0,1.474561384
35.32310263,-114.6143096,518,36.88710189,Mountainous,3834.272635,89469,12.67960839,8.377469022,0,98.59591676,30.27886509,Plateau,15.21169777,0,63.07602775,Medium,0,0,1.904310213
30.75871641,-100.0140105,702,38.12240978,Flat,2083.518714,91163,74.76030444,39.72741874,1,42.668413,22.20296661,Plateau,94.60285618,0,12.40431709,High,1,1,0.053327795
36.98215453,-108.2049429,193,43.68223415,Flat,1568.846427,33530,86.70438311,8.480897883,1,82.02908674,20.95647124,Basin,36.95866799,0,55.43109457,Medium,0,1,0.486993713
36.23772191,-106.3769186,924,2.587202098,Mountainous,3567.595895,60135,87.75210219,1.394958155,1,16.8923767,29.87901805,Valley,57.60465067,1,43.52777532,Medium,1,1,2.404872265
31.89017283,-106.3518768,96,9.271032934,Mountainous,2275.544095,28047,41.67485849,46.54666326,0,83.00652524,13.45931473,Basin,6.609540537,1,11.96947248,Medium,0,1,1.280286951
34.69434862,-103.0949641,590,50.99975398,Flat,3474.155547,93810,49.5261735,24.74531749,0,46.12142384,-1.911821674,Plateau,68.76886945,0,5.396708945,High,0,0,2.342423644
37.20322916,-119.8065492,389,15.86210426,Flat,65.99041191,73120,32.32488557,49.27435351,0,50.99303405,35.88092821,Plateau,1.568276968,0,85.4877696,Medium,1,1,3.410996861
35.29435741,-115.5950612,547,78.09749823,Hilly,47.10057042,33164,14.73443899,23.19686448,0,96.86545727,33.26334398,Valley,62.73139994,0,54.53572752,High,1,0,2.87135901
33.95489076,-106.68932,422,28.17403223,Mountainous,2799.509652,37259,21.21712749,29.9488392,1,88.6137465,2.431573959,Valley,59.0993493,1,67.80043531,Medium,1,1,3.713572536
33.22338458,-102.0970853,929,10.6920641,Mountainous,4911.060171,28184,13.47851421,37.4645895,1,34.77717702,6.443594746,Basin,62.92928927,0,68.6804062,High,1,1,4.913185872
36.10393867,-106.2932244,527,24.28578266,Mountainous,1361.78619,21564,40.75222682,14.75911858,0,94.9407352,31.00704412,Basin,5.849243293,0,28.97669169,Low,0,0,1.945361019
39.39108698,-111.7301742,777,36.35272479,Hilly,3414.467786,64093,17.03455834,7.509963544,1,10.31212755,38.61193845,Basin,97.09737162,1,73.04059232,Medium,0,1,3.772373508
36.7174484,-112.7688901,703,4.496344251,Hilly,861.2877145,83885,40.34007626,33.39534614,0,2.618598584,28.77194612,Plateau,54.93300939,0,4.800215218,High,0,1,0.950556367
30.74745904,-105.2410398,304,15.02587691,Flat,1557.743159,90966,85.11891287,26.02365368,0,53.26385245,-7.382199605,Basin,70.02250926,1,8.45826091,Medium,1,1,0.094041686
34.60684973,-105.1752461,269,33.06082869,Hilly,390.3744524,33611,65.45156282,41.5132571,0,76.98972506,10.41518424,Plateau,52.04833312,0,16.34663833,High,1,1,4.614544366
38.90824132,-107.8588401,393,31.73756691,Hilly,4403.9658,47819,66.27517801,3.208370834,1,22.09400426,28.80391036,Valley,76.13751537,0,54.49153088,High,0,0,2.159814531
30.94462426,-114.1706595,835,80.23828296,Hilly,1552.187008,52922,81.18660773,27.69373525,1,8.029475552,13.2994603,Basin,19.23339335,1,85.99040628,High,1,1,2.580964087
39.88875712,-101.4969036,313,84.48229206,Mountainous,1152.332237,21115,4.119350731,10.10203884,1,84.55083394,23.79478219,Basin,65.96618639,0,46.72172936,Low,0,1,0.1870661
39.49069394,-108.9624012,325,20.14844132,Flat,3653.020892,45755,79.45108948,31.24855479,1,98.6316883,-8.18249282,Plateau,63.32285147,0,71.47780063,Low,1,1,2.276762596
30.78274481,-104.1901529,755,13.27004851,Hilly,997.2007781,97828,19.63488421,38.26154875,1,69.43161418,0.581935408,Basin,66.26762676,0,33.04153553,Medium,0,0,0.599037404
39.3341332,-115.7138348,803,63.78208595,Hilly,1201.376802,32287,34.59269046,13.8874994,1,97.52642311,27.95261257,Plateau,65.51351363,0,25.8194274,High,1,1,4.872686048
33.6313259,-113.1191842,728,80.65773201,Hilly,518.0812683,60126,30.80428236,24.60764532,0,83.26763784,-0.371921527,Plateau,3.472940215,0,81.70811548,Medium,0,0,1.684872979
38.44709167,-102.5084097,86,96.40858663,Mountainous,4814.359546,33862,10.56555479,21.59000415,1,25.18522746,38.56030097,Valley,61.14571003,1,28.15458802,Low,1,0,3.533234813
34.18383338,-118.9978594,689,1.67283219,Flat,1238.188748,57971,17.3709921,37.98866962,1,10.97815017,8.335226677,Basin,84.82324847,1,42.53066162,Medium,1,1,4.676461252
34.40855113,-109.7536938,863,41.95413323,Flat,4978.316514,49550,95.63471969,30.39352152,1,80.89224428,-0.287693948,Plateau,57.4991857,0,84.39404859,Low,1,0,4.000609626
36.34243091,-110.3658904,388,73.66479558,Hilly,880.7472048,50107,60.02722568,6.914662564,0,65.95984583,-0.283292969,Basin,92.81451979,0,60.34243391,Low,1,0,3.912814635
37.74477419,-104.9753962,470,83.02737059,Flat,103.2592499,45994,47.39717613,48.86065746,1,81.28888027,-1.246360854,Valley,3.218968502,1,60.38741234,Medium,0,0,3.826156052
30.33789151,-114.3621246,65,7.16630892,Mountainous,4478.468067,34548,75.77947825,45.70453795,1,71.8368677,7.371932452,Basin,48.41317653,1,10.35357912,High,0,0,2.644296305
35.93155996,-115.6186636,816,68.38083743,Hilly,2900.086259,92150,81.37393757,29.35728064,0,50.51580516,19.08045367,Plateau,32.40107264,0,26.69009714,High,0,1,1.704417355
31.86732994,-101.4773432,90,29.60493302,Flat,1757.05,65276,11.02628539,39.09636862,1,94.08247352,34.15674004,Basin,24.41844417,0,37.19519789,High,1,1,4.510953863
33.45949518,-108.565807,688,8.385098974,Hilly,2566.698312,38466,74.09054155,1.978554022,1,75.35596126,36.6758159,Plateau,32.56825338,1,49.13149069,Low,0,0,1.031182958
33.47968666,-117.9062086,185,49.42115559,Mountainous,1303.634775,24921,93.23965385,10.87309938,1,0.852397097,19.99366036,Plateau,4.132796285,0,60.31792043,Medium,1,1,1.828669355
34.6906034,-116.1392768,802,16.65718098,Hilly,3173.794251,79126,58.54360818,38.62528839,1,70.42595883,21.64053938,Valley,8.742897129,0,5.530692507,High,0,0,3.593692029
33.34136412,-100.0234788,939,73.96374429,Mountainous,3082.342792,56061,61.41569515,6.203212668,0,54.41414617,16.04715436,Basin,70.68900133,0,94.29076453,Low,1,0,2.528527018
31.07361118,-116.0878201,392,74.38491817,Hilly,400.9614452,94427,87.04072901,3.093607177,0,13.82989648,6.834481661,Basin,8.145123838,1,90.97182685,High,1,1,2.777884763
31.45628739,-107.7904898,158,84.36470873,Hilly,4553.440503,42101,67.94825594,31.17007984,1,43.51269483,16.69765266,Plateau,89.68247833,1,85.19288224,Low,1,1,2.577267347
30.33437986,-111.5974384,777,38.37929983,Flat,2302.626711,87159,99.52675117,2.67784792,1,52.41685333,-1.725296976,Valley,68.32909623,1,56.88916244,Medium,0,1,0.018212952
34.70249085,-102.2880181,290,2.317669926,Flat,975.7706604,52697,28.2693636,9.972578184,0,46.84544309,6.139643217,Plateau,64.43320891,1,64.58052368,Low,1,0,0.779001555
39.54447695,-104.8966282,354,26.7138579,Mountainous,1536.919297,45229,84.54805779,4.919114052,0,43.43782613,-0.022550415,Valley,58.51511612,0,75.49312619,Low,0,1,4.565274949
31.15675224,-108.0609721,799,47.31335825,Mountainous,4331.108774,40736,61.24092209,27.1793075,1,63.11833604,31.99119918,Basin,91.36763847,1,18.70578711,Medium,1,1,3.763440385
39.46264493,-119.7852204,800,69.70711666,Mountainous,1915.92586,88086,36.57355406,34.16977794,0,65.85994603,-1.849064673,Plateau,35.63731929,0,95.89490348,Medium,0,0,1.854425939
37.33361515,-102.4040959,418,38.82201798,Flat,2809.805856,63377,88.30596706,9.982150521,0,69.75264306,27.34692886,Plateau,24.56353701,1,70.40904228,Medium,0,1,0.913362963
36.37498803,-111.1066506,727,54.06879121,Hilly,4738.448674,21292,99.62462561,23.96912346,0,76.14375996,-6.680729821,Plateau,66.25875021,1,11.34402735,Low,0,0,2.92966034
36.45277755,-101.3684469,983,52.90209516,Mountainous,3258.582188,49858,5.784936883,1.988382594,1,83.31494436,22.98587305,Basin,48.59167167,0,55.39909233,Medium,0,0,1.721175219
38.26727648,-110.0892197,931,17.33325259,Hilly,3378.58372,28071,92.55227567,13.96835778,0,57.41673655,28.27999153,Basin,90.24683241,1,23.65754129,Low,1,0,0.841551821
31.06919864,-106.1155102,39,62.68190051,Hilly,1242.844186,77626,20.31110026,9.800613235,1,7.292876661,-4.970422198,Valley,6.341961237,1,24.91329169,High,1,0,2.57673704
35.04754324,-118.614147,739,44.48592109,Flat,3341.475925,89265,20.51880219,9.132253587,1,36.47613027,28.60116575,Valley,63.9057757,0,71.8839828,High,0,0,0.091136534
36.97091138,-105.0969669,431,80.98395146,Flat,1969.013721,29272,4.175609194,12.02597907,0,0.379114867,19.29636257,Basin,84.67522893,0,43.05421906,Medium,0,1,2.176813296
35.86820445,-113.2400794,991,69.3705096,Hilly,4555.212423,65435,92.21877339,40.4618592,0,59.5207289,24.307878,Plateau,23.19651603,1,12.02532212,Low,0,0,0.03638028
38.32779071,-112.9728197,240,12.03544943,Mountainous,647.6942396,24977,75.93980389,47.53777911,0,97.50556822,26.16334629,Basin,82.2580675,0,16.06844301,Medium,0,1,3.413026314
30.72271709,-117.6268831,368,49.38708259,Flat,1428.201748,51752,5.344918721,35.59656245,0,82.70849328,-1.839257393,Valley,57.24902516,0,9.793431717,Low,1,1,3.336782497
36.90701039,-117.062857,171,70.54694149,Hilly,330.0036432,74074,63.35352094,4.540519615,0,48.62337074,29.89573433,Basin,92.4374721,0,3.999453178,High,1,1,2.748528441
35.3402773,-116.2848189,738,9.614160855,Flat,1904.519246,89314,12.01344394,31.7800268,0,70.81946071,29.09275527,Valley,45.19103796,0,84.38756161,High,1,0,2.028473103
33.79160864,-113.4358766,237,79.45720622,Hilly,741.8633308,46104,75.14052215,36.97165146,1,74.1878144,22.34205111,Basin,26.21740537,1,6.598262282,Medium,0,1,0.340931481
33.40274982,-102.1606017,854,22.97844695,Flat,4225.718772,89909,40.9053843,6.445140864,1,59.48364152,15.236723,Valley,74.45177756,0,50.04479368,High,0,0,3.800365006
36.20832633,-112.6347952,230,50.80539475,Mountainous,4625.21601,41937,5.177683363,15.4218159,0,88.55832486,32.49534735,Basin,33.3274277,0,4.220802056,High,0,1,1.204945637
38.90995375,-105.5127459,755,94.11556746,Mountainous,3347.128224,71606,82.9407449,21.99068477,1,32.18407212,34.03468288,Basin,21.99358707,1,74.45929907,Medium,0,0,2.17859794
34.96175926,-118.3450499,82,57.56208925,Flat,516.6729999,95920,57.24132748,16.22547551,0,67.33833006,6.739891775,Basin,71.24718031,0,6.483870686,Medium,0,1,0.69588211
38.24723164,-108.178024,408,42.98139072,Flat,1708.154408,38310,77.28681786,26.39760114,0,6.464830366,16.64476704,Basin,82.61769656,1,6.831198849,High,1,1,2.977293644
34.02156382,-110.3621754,104,1.672697813,Flat,4822.459462,37128,67.45308511,7.415089775,1,13.82497329,12.49115267,Plateau,94.54267176,0,36.90500185,High,1,1,3.17065634
31.02394463,-100.4408411,949,14.20794865,Mountainous,681.5061198,81988,43.43961747,22.79272076,0,93.8457449,11.25816156,Basin,29.98405155,0,36.74379216,Medium,1,1,2.970241791
30.61505736,-103.0758446,484,58.28772462,Flat,2782.446913,72035,69.86664595,36.93073187,0,54.30733407,31.39306929,Basin,46.90168821,1,27.44860149,Low,1,0,0.370568678
30.51334371,-110.9034046,104,49.88867902,Mountainous,1764.64738,87784,1.475346091,23.58572891,0,75.43832948,23.17749347,Plateau,18.39267693,1,94.61075606,Medium,0,1,4.767666173
33.80150142,-104.4971447,915,37.01908839,Flat,4995.813061,50149,33.9737559,11.31131057,1,86.92875529,13.69494619,Valley,93.92403833,1,33.29893654,Medium,0,0,2.609451457
33.37237751,-116.1392252,764,92.39837265,Flat,1426.945323,32796,77.7853396,40.30351441,1,93.41358641,29.42462446,Basin,82.26720947,0,12.97059322,Medium,1,1,2.542824815
37.17937024,-108.7532735,894,33.91577121,Hilly,238.8613264,28553,76.30619068,20.32538364,1,8.975208243,37.15539545,Basin,56.52841271,1,95.99136411,Medium,0,1,3.106582464
37.42821502,-118.5076189,814,54.17792489,Mountainous,3510.914074,40642,88.74093672,21.82952763,0,70.18270656,10.38391521,Basin,91.63345625,0,62.78474369,Low,1,1,2.97443508
30.50853969,-113.0382194,784,57.30262754,Flat,1633.696651,21158,61.10455204,18.52355245,0,62.98444914,-3.229875697,Valley,82.00628931,0,1.025731881,High,0,1,1.249139201
32.21123263,-115.4827564,133,53.21937062,Mountainous,3287.90717,93404,94.21968021,15.19685007,1,60.01355857,35.9897399,Valley,3.087718413,0,34.37895019,Low,0,0,2.223076299
32.7426185,-105.6218037,809,48.28095376,Hilly,523.2599341,65899,55.77122066,30.49544872,0,14.54300225,37.86789644,Valley,77.87947043,1,90.16048243,Medium,0,1,1.696419619
35.47611984,-110.1981862,509,34.36930987,Mountainous,2615.316005,49179,50.04540067,10.20255766,0,77.31934485,10.45543825,Valley,12.16731204,1,57.10917495,Medium,0,1,3.181921107
31.44515224,-104.9785904,788,90.96759967,Mountainous,1876.157742,51204,19.7216609,38.69225499,1,31.55804463,22.42015567,Basin,33.13054976,1,32.46898248,Low,0,1,0.887381337
31.33941219,-109.6940912,953,45.62952291,Mountainous,2683.83567,37328,77.88364192,24.60327531,0,22.22009168,-5.476437951,Valley,11.86205258,0,17.26457283,Low,1,1,0.189621909
39.43788889,-118.2703112,630,53.31643787,Mountainous,4267.36199,57881,69.20571549,44.29578733,1,70.7272016,-7.677349217,Valley,6.386355956,1,71.46816839,High,1,0,3.191072836
38.04202907,-105.292647,869,65.9913204,Mountainous,4863.73644,24803,46.07606847,47.00565139,1,21.53571493,-5.278117453,Valley,60.59220959,1,56.01270816,Low,0,1,3.02903946
31.80654902,-103.3354147,973,7.697948201,Mountainous,3765.660746,50603,8.71087481,19.765676,0,49.8733755,28.72317048,Basin,95.25047204,1,78.88898626,Low,0,0,4.227161506
34.06567808,-101.9293755,57,78.347526,Mountainous,3834.291576,97556,12.57023808,8.782337376,0,31.75225964,12.95212133,Plateau,7.192649321,0,60.08403258,Low,0,0,0.600088289
33.55621999,-108.5601611,822,51.7382237,Flat,2644.680449,72089,11.4461196,25.75774316,1,82.34777615,22.76947112,Basin,74.9103381,1,80.53297782,Medium,1,1,3.385598226
37.91004074,-104.9282928,104,66.06051665,Flat,486.9997193,82263,37.55993081,14.25213703,1,95.43746804,17.73007703,Plateau,27.92858742,0,26.93302415,Medium,0,0,0.579766895
35.10212916,-104.9591133,486,77.42919448,Mountainous,3335.297732,35456,15.8977574,21.89962475,1,82.461979,-0.307504247,Plateau,9.027683065,1,19.27155744,Medium,1,0,0.539185084
31.27849737,-116.8850048,42,87.53583969,Mountainous,738.8993589,78381,86.08420993,19.49470074,1,39.68826367,30.71682788,Plateau,92.22892202,0,61.44388222,High,1,1,0.135522886
37.38992063,-116.7155863,127,39.82982128,Flat,1228.305283,48547,89.93461205,23.07313528,1,16.27900757,0.70976058,Plateau,5.412478423,1,73.07723829,High,1,1,0.128053852
33.96887978,-118.5822899,653,81.33155938,Hilly,3537.912565,84165,85.67690646,25.42971403,1,69.83720486,-0.884832306,Valley,10.57378088,0,97.17111727,High,1,0,0.138441267
32.62924248,-113.6017273,260,26.62485266,Flat,3284.962971,64755,60.88549384,31.74401577,1,90.36964395,20.89035474,Valley,22.66611478,0,62.42995706,Medium,0,0,4.331638671
33.75498622,-110.5298282,312,66.37322944,Hilly,1571.629708,43681,59.63553985,1.186884511,0,40.14668467,33.46318487,Plateau,93.06794634,0,73.36257147,Low,0,0,3.463782488
34.97756564,-100.0420429,131,11.16802277,Mountainous,3860.22118,69155,89.09240865,13.56459837,0,4.077336649,33.30765918,Valley,30.3502872,1,37.7531076,High,0,1,0.998770621
33.43115516,-111.3801332,227,2.983016275,Mountainous,4696.578922,24754,40.63081607,9.342456367,1,12.43523403,11.92223523,Basin,2.933579565,1,70.34920513,High,1,1,3.193743701
32.41905773,-105.4751482,62,10.48054949,Flat,2726.298106,32477,6.234431919,35.81188632,0,38.26636615,24.27307148,Basin,18.76374777,0,77.5504005,Low,1,1,1.880110973
33.98502029,-106.1320595,135,32.61886617,Flat,3388.433295,90599,47.03931571,41.78403172,1,49.92769869,31.26669736,Valley,44.50249593,1,38.64340448,Low,0,1,4.257833539
30.19172911,-115.910361,168,4.078366769,Flat,1358.897922,31944,55.37104626,36.56206642,1,29.05645073,0.812598211,Basin,88.2575014,0,87.35200443,Medium,1,0,0.859041194
37.72497846,-118.829857,680,63.41863595,Mountainous,4854.035223,83615,54.9452145,48.75852681,1,48.74973068,9.747412582,Plateau,26.03091472,1,61.90012203,Low,0,1,4.720365335
31.70944894,-109.079865,804,32.3379093,Flat,1368.524559,31867,15.90040795,4.785128952,1,95.88003576,21.66948134,Plateau,51.06029397,1,4.060259069,High,1,1,1.458559653
30.43904614,-105.9938882,610,73.9012307,Flat,4437.045121,54380,78.34129733,23.77295762,1,7.704384246,31.97273469,Valley,30.20264537,1,25.5177407,High,0,1,0.379916029
36.53698693,-100.0349642,185,5.545598491,Hilly,4639.345559,81517,73.19669093,45.06914329,1,80.35095091,6.800105607,Plateau,57.43971911,0,72.41157638,Medium,0,1,1.383843485
37.73936129,-112.827779,301,22.45345509,Mountainous,3598.142973,24529,22.98529337,16.63532987,1,45.5327503,21.06393745,Plateau,8.850671571,0,51.64315335,Medium,0,1,4.805365714
38.13829132,-102.0727088,954,41.39233911,Mountainous,4057.937139,44787,55.12292797,40.31353827,1,65.36919461,-7.072086549,Valley,50.00743577,0,44.67216144,Low,1,1,1.65265278
